user_id,username,tweet,mentions,replies_count,retweets_count,likes_count,hashtags,translated
2459553318,ptphapros,semoga bantuan membantu masyarakat lingkungan phapros pandemi covid 19 senin 27 4 kota semarang menerapkan aturan pembatasan kegiatan masyarakat program kreativitas mahasiswa non psbb yuk ikuti anjuran pemerintah,[],1,0,1,[],i hope the aid will help the community in the environment of the pandemic pandemic phapros 19 monday 27 4 semarang city applies the rules of limiting the community activities of the non-psbb student creativity program let's follow the government's advice
1.24963E+18,bmi_ntt,pandangan fpd mengajak pemerintah menyelamatkan rakyat ancaman covid 19 mari selamatkan ekonomi indonesia harapanrakyatperjuangandemokrat,[],0,0,1,['#harapanrakyatperjuangandemokrat'],fpd views call on the government to save the people covid threat 19 let's save the indonesian economy the hopes of the people
1.09709E+18,rumahcirengm,kecewa nih bantuan kaget ter heran heran covid uluran tangan pemerintah terkaget kaget terheran heran,"['romitsut', 'ahmadreskisabr2']",0,0,0,[],"disappointed, the aid was surprised, surprised, surprised, covid, the helping hand of the government was shocked, surprised"
8.91556E+17,henkmizell,pemerintah sampah terkena asma kena covid 19 haha,"['detikcom', 'detikhealth']",0,0,0,[],rubbish government has asthma 19 coax haha
1.25287E+18,julianaradinka,pemerintah mengeluarkan kebijakan penundaan pilihan kepala daerah serentak 2020 pandemi covid 19 patut diapresiasi ayo patuhi kebijakan pemerintah terkait larangan mudik memutus rantai penyebaran covid 19 dukunguucorona dirumahajacekalcorona,[],0,0,1,"['#dukunguucorona', '#dirumahajacekalcorona']",the government issued a policy of delaying the choice of regional heads simultaneously 2020 pandemic covid 19 should be appreciated let's adhere to government policies related to the prohibition of going home to break the chain of distribution of covid 19 supportuucorona at rumahajacekalcorona
71436318,kompastv,pemerintah kota bekasi selasa 5 5 2020 menggelar tes swab 300 pengguna kereta listrik stasiun bekasi langkah diambil upaya melacak penyebaran covid 19 rentan transportasi,[],0,1,3,[],bekasi city government tuesday 5 5 2020 held a swab test 300 users of the electric train station bekasi steps taken to track the spread of covid 19 vulnerable transportation
1.00604E+18,motionupdateid,perubahan mudik dilarang sobat motion kebaikan pemerintah menghimbau mudik lebaran mencegah penyebaran virus covid 19 setuju bro motionupdate mudik mudiklebaran dilarangmudik,[],1,1,1,"['#motionupdate', '#mudik', '#mudiklebaran', '#dilarangmudik']",change homecoming prohibited buddy motion goodness of the government appealed to the homecoming lebaran prevent the spread of covid virus 19 agree bro motionupdate homecoming mudiklebaran prohibited homecoming
1.18375E+18,anggatyo21,kondisi perhatikan kesehatan masyarakat ekonomi masyarakat pendidikan menyalahkan pemerintah fokus penanganan pademi covid 19 dampat pademi salah satunya pendidikan,[],0,2,10,[],conditions pay attention to the health of the community the education community economy blames the government for the focus of handling pademi covid 19 dampat pademi one of which is education
75206271,yurikabanzai,kuyo2 pemerintah menerapkan undang undang karantina dijalani pilihan ekonomi macet sampean pilihan brhenti kerja khawatir covid kerja hidup berdampingan menerapkan protokol kesehatan ketat pemutusan hubungan kerja pilihan mas,"['buknegilang', 'sarasdewi', 'yunartowijaya', 'jokowi']",3,0,0,[],kuyo2 the government applies the quarantine law to live a bad economic choice until the choice of work stop worrying covid work coexistence applying strict health protocol termination of employment choice mas
1.0025E+18,ardysyihab,benerpa dikorek pertemuan pemerintah provinsi dewan perwakilan rakyat daerah jajaranya mengakui menghadapi pandemi covid 19 pemerintah provinsi menduka memprediksi qkqn,[],1,0,1,[],benorpa dikorek meeting of the provincial government local people's council of its ranks acknowledged facing a covid pandemic 19 the provincial government grieved predicting qkqn
1.02456E+18,ppidkemenkeu,selamat sore temantransparansi pemerintah bantuan sosial keluarga rentan miskin terkena dampak pandemi covid 19 pemerintah menganggarkan tambahan belanja sosial anggaran pendapatan belanja negara program keluarga harapan program keluarga harapan bantuan sembako video kemenkeuri,['kemenkeuri'],4,14,26,['#temantransparansi'],good afternoon friends government transparency social assistance vulnerable vulnerable families affected by the pvidemic covid 19 the government budgeted for additional social spending state budget income family programs hope family programs hope food aid aid kemenkeuri videos
1527305923,lpdp_ri,selamat sore lpdprens dampak sosial ekonomi pandemi covid 19 pemerintah senantiasa asesmen pemantauan sih dampaknya pertumbuhan ekonomi upaya pemerintah jaga yuk simak grafis,[],0,4,8,[],good afternoon lpdprens social impact of the pvidemic covid 19 the government is always assessing the monitoring of the impact of economic growth the government's efforts keep watching graphic
86218391,ratjunn,mudik pemerintah kerja konsisten kasih solusi terdampak covid masyarakat disiplin distancing result,[],0,0,0,[],homecoming government work consistently love solutions affected covid society disciplined distancing result
68930552,mediaindonesia,pelayanan transportasi laut wilayah timur indonesia prioritas pemerintah negeri pandemi covid 19,[],0,1,2,[],sea transportation services in eastern indonesia priority of the covid pandemic country government 19
1.25536E+18,punyaselera19,merebaknya virus corona covid 19 indonesia pemerintah mengimbau mengurangi interaksi sosial belajar rumah,[],1,0,0,[],"the outbreak of the corona covid 19 virus, the indonesian government appealed to reduce social interaction at home"
1.16887E+18,bukamatanews,pandemi covid 19 pemerintah melonggarkan aturan transportasi transportasi tujuan logistik besok transportasi penumpang,[],0,0,0,[],covid pandemic 19 the government is loosening the rules of transportation transportation logistics purposes tomorrow transportation of passengers
879364718,fardesal,62 811 3339 9000 informasi resmi pemerintah terkait pandemi covid 19,['banjarbase'],0,0,0,[],62 811 3339 9000 official government information regarding the covid pandemic 19
1.24416E+18,aksesco,dewan perwakilan rakyat daerah batu bara pemerintah masukan guru honor prioritas terdampak covid 19,[],0,0,0,[],the local coal council representative input honorarium priority affected covid 19
56889386,kemuningp,berkurang peng pemerintah handling penyebaran virusnya negara announce menang covid tambahan orang terinfeksi,['saifahina'],1,0,0,[],reduced government handling of the spread of the virus announce state wins covid additional infected people
1.22281E+18,rangcebol,masuk sistem iblis nya covid kepercayaan pemerintah nya omnibus law pro rakyat toleransi komisi pemberantasan korupsi ditahan kemarin kemarin,"['maximus_syukur', 'tirtoid', 'jokowi', 'mohmahfudmd']",0,1,2,[],enter the devil's system covid the government's trust the omnibus law pro people's tolerance of the corruption eradication commission was arrested yesterday yesterday
37132359,oliviacath1540,lockdown total problemnya pemerintah sanggup kasih full bantuan psbb terbukti psbb efektif kurva covid boro boro turun mengalami kenaikan cepat eh kokbs menteri perhubungan putuskan pelonggaran transport sih logikanya,[],0,0,0,[],"lockdown total problem, the government is able to give full help of the psbb, it is proven that the psbb is effective, the covid boro boro curve has gone down rapidly, eh?"
1.06832E+18,leaffyxx,iya dger isunya bijak jaga orang mengikuti anjuran pemerintah tendensi angka covid pemerintah jaga correct me if i am salah,"['in_makiy', 'ddubokki', 'asknonym']",1,0,0,[],"yes, the issue is that it is wise to take care of people following the government's advice the tendency of the covid government numbers keep me correct if i am wrong"
89425781,infid_id,konteks covid 19 dikaitkan sdgs pemerintah daerah mengimplementasikan sdgs penanganan pandemi,[],1,0,0,[],covid context 19 associated sdgs the local government implements sdgs handling pandemic
4747556570,teddyirjaya,mendukung upaya pemerintah menghadapi pandemi covid 19 artha graha peduli kecamatan pademangan dapur ramadan meringankan beban masyarakat membutuhkan bantuan makanan agpmalawancovid19 arthagrahapeduli,[],0,0,0,"['#agpmalawancovid19', '#arthagrahapeduli']",support the government's efforts to deal with the covid pandemic 19 artha graha cares sub-district of pademangan kitchen ramadan alleviate the burden on the community need food aid agpmal interviewovid19 arthagrahapeduli
2878377672,covesiacom,9 warga positif covid 19 pemerintah daerah agam masyarakat patuhi imbauan pemerintah,[],0,0,0,[],9 positive citizens covid 19 local government religious community obey the government's call
1.15783E+18,polsekuh,bhayangkara pembina keamanan ketertiban masyarakat keluarga semaki aipda tri widiatmoko melaksanakan giat sambang karyawan indomaret pesan keamanan ketertiban masyarakat arahan meningkatkan kewaspadaan berjaga patuhi protokol pemerintah mencegah penularan virus covid 19 rabu 06 05 2020,[],0,0,1,[],bhayangkara trustees of public order security semipa family aipda tri widiatmoko implement active indomaret employee symbol of public order security order referrals increase awareness of vigilance obey government protocols prevent transmission of covid virus 19 wednesday 06 05 2020
346992024,ninasorayalepa,mudik mudik mumpung dibuka tau esok tutup kadang bingung pemerintah bikin aturan alasan ekonomi terpuruk covid 19 tuntas penanganannya ekonomi pulih tau arus masuk bahaya,[],0,0,0,[],going home back and forth while opening or tomorrow is closed sometimes confused by the government making rules for economic reasons collapsed covid 19 completely handling the economy recovered or the danger of inflows
1.13945E+18,sandjojos,kemarin pas menteri perhubungan kena covid 19 program program pemerintah lancar sembuh kacau to bolak mbalik ra karuan suara nyumpahi dikarantina kasihan jokowi kasihan rakyat diombang ambingkan gapleki,"['detikcom', 'detikfinance']",0,0,8,[],yesterday when the minister of transportation hit covid 19 government programs smoothly recovered chaos to go back and forth ra voices cursed quarantined pity jokowi pity the people were swayed gapleki
1.03865E+18,blkbanyuwangi,hai rekanaker mudik mudik sisi mata uang rakyat mudik pemerintah harap harap cemas masyarakat mudik memiliki dalilnya dirumahsaja virus covid 19 menyebar kemana,[],0,0,0,[],hi comrades going home going home currency side of the people going home hoping the government hopes that the homecoming community has a proposition at home covid virus 19 spread where
1.06832E+18,leaffyxx,transparansinya sepengetahuanku isu pemerintah menutupi angka positif covid kmudian pemerintah speak up angka positifnya alasan pemerintah biar masyarakat panik positif zona merah,"['ddubokki', 'in_makiy', 'yocxoxg', 'asknonym']",1,0,0,[],transparent as far as i know the issue of the government covered the positive numbers covid then the government spoke up the positive numbers the reason the government let people panic positive the red zone
8.94371E+17,jr_kw19,mantap 50 usia bontang bantuan rp2 7 juta kemensosri kemensos upaya pemerintah menangani dampak pandemi covid 19 masyarakat terdampak nmn menjangkau kelompok rentan usia juliaribatubara,"['kemensosri', 'juliaribatubara']",2,10,26,[],steady 50 years old rp2 million aid ministry of social affairs ministry of social affairs government efforts to deal with the impact of the co-pandemic
3029835496,monitorcoid,politikus demokrat relaksasi transportasi bukti pemerintah fokus tangani covid 19,[],0,0,0,[],democrat politicians relax transportation evidence government focus on handling covid 19
1.25049E+18,energindo1,bahas cepat bantu pemerintah penanggulangan covid,['dsuperboy'],0,0,0,[],quickly discuss helping the government to deal with covid
88593647,mnctrijaya,sambutannya menteri hukum hak asasi manusia kondisi pandemi institusi pemerintah dituntut presiden joko widodo berkoordinasi bergotong royong menghadapi dampak covid 19,[],0,0,0,[],his remarks the minister of human rights law pandemic conditions government institutions demanded that president joko widodo coordinate hand in hand to face the impact of covid 19
89425781,infid_id,lery pemerintah indonesia menghadapi krisis disebabkan covid 19,[],1,0,0,[],lery the indonesian government faces a crisis caused by covid 19
1.18161E+18,networkfajar1,pemerintah klaim covid 19 dikendalikan,[],0,0,0,[],covid 19 claims government controlled
3306771829,cnniddaily,salah provinsi pasien covid 19 daerah khusus kota jakarta menghadapi bertambahnya sampah medis pemerintah kementerian lingkungan hidup kehutanan memiliki khusus menangani limbah medis covid 19 menimbulkan,[],0,4,11,[],one of the covid patient provinces 19 special areas of the city of jakarta face increasing medical waste the government of the environment ministry of forestry has specifically handled covid 19 medical waste incurring
2734945866,talentaco,pandemi covid 19 menghantam perekonomian nasional pemerintah bebaskan pph 21 industri terdampak berlaku 27 april 2020 pemerintah memperluas sektor industri pembebasan pajak penghasilan karyawan,[],1,0,0,[],covid pandemic 19 hit the national economy government free pph 21 impacted industries apply 27 april 2020 the government expands the industry sector employee income tax exemption
1.23839E+18,pertiwi_embun,presiden joko widodo target penurunan infeksi virus corona covid 19 tercapai mei 2020 apapun jokowi menilai pemerintah berhasil menekan corona mei juli juni menurun,[],1,0,0,[],president joko widodo the target of decreasing corona covid 19 virus infection is reached in may 2020 whatever jokowi assesses the government has succeeded in suppressing corona mei july july decreased
1.21663E+18,gudanguyah13,rangka menjaga stabilitas pangan pandemi covid 19 pemerintah kementerian pertahanan tentara nasional indonesia mitra mengoperasikan atm beras masyarakat terdampak covid 19 gatut dikutip siaran pers bnpb,[],1,0,0,[],"in order to maintain the food stability of the 19th pandemic pandemic, the indonesian ministry of defense, the indonesian national armed forces operators, operated the atmosphere of the 19 august affected community, quoted by the press release of bnpb."
1.21663E+18,gudanguyah13,pemerintah kementerian pertanian kementerian pertahanan mengoperasikan atm beras masyarakat rangka menjaga stabilitas pangan pandemi covid 19,[],1,0,0,[],government the ministry of agriculture the ministry of defense operate a community rice atmosphere in order to maintain food stability pvidemic 19
1.21663E+18,gudanguyah13,jaga stabilitas pangan pandemi covid 19 pemerintah operasikan atm beras,[],1,0,0,[],maintain food stability pvidemic covid 19 government operates atm atm
1291348110,pranand_,a ekonomi indonesia melemah rupiah terpuruk pemerintah gagal menekan dampak covid b sok ekonomi pas remedial mulu debat selesai hasil poin fallacy hominem,"['_schadenfreudee', 'mediocrickey']",2,0,1,[],a weakening indonesian economy the rupiah slumped the government failed to suppress the impact of co
1.07949E+18,acarakotabatu,halo sobatkom pandemi covid 19 pemerintah bantuan sosial warga terdampak bantuan sembako uang tunai subsidi listrik sobatkom mendapati,[],0,0,0,[],hello sobatkom pandemic covid 19 government social assistance residents affected by basic food assistance cash subsidies electricity sobatkom found
9.97317E+17,telkommdv,hi mdvers bangkit optimis menghadapi pandemi covid 19 peran masyarakat memutus rantai penyebaran virus covid 19 mematuhi protokoler ditetapkan pemerintah,[],1,0,1,[],hi mdvers rose optimistic to face the covid pandemic 19 the role of the community to break the chain of the spread of the covid 19 virus adhere to the protocol set by the government
67277110,despinatotti,wabah covid 19 62 pemerintah also pemerintah rakyat ambyar,[],0,0,0,[],outbreak covid 19 62 government also government people ambyar
1.22978E+18,hukumbisnisnet,pemerintah mengklaim exit strategy strategi perekonomian menyusul melambatnya penyebaran covid 19,[],0,0,0,[],the government claims the exit strategy is an economic strategy following the slow spread of the covid 19
1874710220,mcriau,check out a great article dewan riau ajak masyarakat ikuti aturan covid 19 pemerintah,[],0,0,0,['#article'],check out a great article of the riau council invite the public to follow the covid 19 rules of the government
252150699,irwan_fecho,pemerintah kurva covid 19 lereng melewati puncak pandemi pelonggaran psbb berpotensi menambah korban pandemi covid 19 lawancovid19,[],0,16,26,['#lawancovid19'],government covid curve 19 slopes past the peak of the pbemic easing psbb has the potential to add to the victims of the covid 19 pandemic lawancovid19
377289075,yeeed_,mudahpak saran akui pemerintah pusat kompeten menangani covid 19 menteri mengeluarkan kebijakan bertabrakan kebijakan menteri urus menteri berharap,[],1,0,0,[],i readily acknowledge that the central government was competent in handling covid 19 ministers issued colliding policies
247564649,cemonkown,tarif listrik merasakan ekonomi hancur karyawan rumahkan gaji penghasilan dmpk covid 19 pemerintah naikan tarif listrik gertiskan listrik 450 subsidi diskon 50 subsidi nya uang rakya haha,['podoradong'],0,0,0,[],electricity tariffs feel the economy is ruined employees homegrown wage income covid 19 the government raises electricity tariffs bluster electricity 450 subsidies discounts 50 subsidies rakya haha ​​money
252150699,irwan_fecho,mengkritik keras kebijakan pemerintah pusat merelaksasi psbb 2 puncak covid 19 keliru psbb dilonggarkan upaya pemerintah daerah menangani pandemi covid 19 lawancovid19,[],15,75,187,['#lawancovid19'],strongly criticized the central government policy to relax psbb 2 peak covid 19 erroneously psbb eased the efforts of the local government to deal with the covid pandemic 19 lawancovid19
277820774,elestacyx,gunung merbabu merapi jembatan krasak gapura batas i yogyakarta jawa foto diambil januari 2020 mari putus rantai penyebaran covid 19 disiplin melaksanakan himbauan pemerintah dhian hardjodisastro,[],10,101,511,[],mount merbabu merapi krasak bridge gate gate border i yogyakarta java photo taken january 2020 let's break the chain of distribution of covid 19 discipline carry out the call of the dhian hardjodisastro government
1.13921E+18,jomblotw1tter,mata kenaikan tagihan listrik menutupi subsidi pemerintah dimohon perusahaan listrik negara 123 menerima dampak wabah covid,['pln_123'],1,0,0,[],eye of the increase in electricity bills covering government subsidies requested 123 state electricity company to receive the impact of the covid outbreak
74493642,bahrul_ulum,teman teman jeli peraturan pemerintah pengganti undang undang covid terkait program ekonomi nya 150 triliun turunan nya peraturan pemerintah digodog angka kena kayak bantuan likuiditas bank indonesia century,[],0,0,0,[],jelly friends government regulations substitute for covid laws related to its economic program 150 trillion of its derivatives government regulations digodog figures hit like liquidity assistance bank indonesia century
1.21664E+18,alviayeni,covid 19 pemerintah mengumumkan pdp odp covid 19 perkembangan otg indonesia,[],1,0,0,[],covid 19 the government announces pdp covid 19 development of otg indonesia
952886244,nursii5,kena covid 19 berjemaah menyalahkan pemerintah,['bakwan_'],3,0,1,[],got covid 19 in congregation blaming the government
197020316,ragetaufika,ditingkatkan gugus tugas covid level rukun warga penelitian spasial masukan bagus pemerintah perbanyak satuan tugas level terbawah kota,"['clarasiagian', 'conversationidn']",0,0,1,[],increased covid task force on the level of harmony spatial research residents good input the government multiply the task force at the lowest level of the city
1152781735,imigrasijambi,1 jambi 06 mei 2020 kepala kantor imigrasi jambi berserta jajaran mengikuti pengarahan direktur jenderal imigrasi teleconference dimana beliau jajaran imigrasi mengikuti araha pemerintah terkait penanganan pencegahan penyebaran covid 19,[],1,0,0,[],1 jambi 06 may 2020 the head of the jambi immigration office along with the ranks following the direction of the director general of immigration teleconference where his ranks of immigration follow the direction of the government regarding handling prevention of covid spread 19
3583966694,rzky_yahya,oyy pemerintah diskon pendidikan lumayan bertahan hidup pandemi covid 19 pemerintahan kalah tokped diskon 99 kementerian agama ri jokowi kemenagjagophp,"['kemenag_ri', 'jokowi']",0,0,1,['#kemenagjagophp'],oyy government discounted education pretty well survived covid pandemic 19 government lost tokped discount 99 ministry of religion ri jokowi kemenagjagophp
8.94371E+17,jr_kw19,nabil gugatan peraturan pemerintah pengganti undang undang 1 2020 hambat penanganan corona pemerintah menetapkan peraturan pemerintah pengganti undang undang no 1 2020 upaya percepatan penanganan covid 19 dukunguucorona,[],2,3,8,['#dukunguucorona'],nabil lawsuit government regulations substitute for law 1 2020 hinder handling of corona government set government regulations substitute for law 1 2020 2020 efforts to accelerate the handling of covid 19 dukunguucorona
1.24871E+18,caritasinjai,bhayangkara pembina keamanan ketertiban masyarakat kepolisian sektor pulau ix dampingi pemerintah salurkan bantuan sosial pengurus mesjid terdampak covid 19,[],0,0,0,[],"bhayangkara, the fosterer of security in the order of the community, the police of the island sector, ix, accompanied by the government, channeled the social assistance of the management of the mosque, affected by covid 19"
125832312,rtmcjatim,pemerintah mengeluarkan peraturan psbb rumah rumah membantu tugas pemerintah memutus mata rantai penyebaran covid 19 lh87 poldajatim ntmcpolri ditlantasjatim rtmcjatim amandirumah lawancovid,[],1,2,6,"['#lh87', '#poldajatim', '#ntmcpolri', '#ditlantasjatim', '#rtmcjatim', '#amandirumah', '#lawancovid']",the government issued regulations psbb houses help the government task of breaking the chain of distribution of covid 19 lh87 polytechnics ntmcpolri ditlantasjatim rtmcjatim amandirumah lawancovid
51938795,ardivarian,dengar2 covid selesai lebaran kerusuhan alasan kelaparan hati hati pemerintah antisipasi edo751945 bimaaryas jokowi ridwan kamil adeyasinn,"['edo751945', 'bimaaryas', 'jokowi', 'ridwankamil', 'adeyasinn']",0,0,0,[],hear covid finished lebaran riots reasons of hunger caution government anticipation edo751945 bimaaryas jokowi ridwan kamil adeyasinn
1.12525E+18,polsekjerukleg1,bhayangkara pembina keamanan ketertiban masyarakat brigadir polisi kepala waryanto sambang tokoh agama kiswandi jalan pandawa desa tritih wetan himbauan jamaah disekitar masjid al falah mengikuti anjuran pemerintah mencegah penularan virua covid 19,[],0,0,0,[],bhayangkara coach of public order security brigadier police chief waryanto sambang religious figure kiswandi street pandawa village tritih wetan appeals pilgrims around the al falah mosque following government advice to prevent transmission of virua covid 19
1.21703E+18,sabda_revolusi,skenario utama disiapkan pemerintah membuka lapangan kerja seluas luasnya mudah melahirkan kebijakan pasalnya komponen bangsa menghadapi pandemi covid 19,[],1,0,0,[],the main scenario is prepared by the government to open up job opportunities as wide as it is easy to give birth to the policy because the nation's components face the covid pandemic 19
166987151,dotstogo,pemerintah indonesia covid 19 sera sera apapun will be will be the future is not ours to see kalidibenak,[],0,0,0,[],pemerintah indonesia covid 19 sera sera apapun will be will be the future is not ours to see kalidibenak
1.1742E+18,pemkabasahan,pemerintah kabupaten asahan selamat raya waisak 2564 semoga makhluk dunia berbahagia rukun bergerak bersatu melawan covid 19 rumah jaga kesehatan,[],0,0,1,[],district government of asahan congratulations waisak 2564 may the creatures of the world happily move in harmony united against covid 19 health care homes
1.13945E+18,sandjojos,bksbudikarya2 kemarin pas orang kena covid 19 program program pemerintah lancar sembuh kacau to bolak mbalik ra karuan suara nyumpahi dikarantina kasihan jokowi kasihan rakyat diombang ambingkan,"['detikcom', 'detikfinance', 'bksbudikarya2']",0,0,2,[],bksbudikarya2 yesterday when people were hit by covid 19 government program program smoothly healed chaos to bolak mbalik ra karuan suara nyumpahi dikarantina kasihan jokowi kasihan rakyat diombang ambingkan
1.07824E+18,yasmineliana19,anggota dewan perwakilan rakyat daerah sulawesi sulawesi fraksi nasional demokrat ibrahim hafid pemerintah provinsi pemerintah provinsi sulawesi transparan terkait dana bantuan sosial bansos wabah covid 19,['nasdem'],0,0,0,[],member of the people's representative council of sulawesi sulawesi national faction democrat ibrahim hafid provincial government provincial government of sulawesi transparent transparency in social assistance funds social aid plague covid 19
4901864238,alterdeego,kadang kasihan pemerintah menangani covid 19 salah mata masyarakat tindakan dinilai lamban diberlakukan psbb dilanggar psbb gagal dibilang efektif selesai selesai masyarakat kooperatif pemerintah,[],1,0,0,[],sometimes it is a pity for the government to deal with covid 19 wrong eye of the community is considered to be slow to be implemented psbb violated psbb fails to be said to be effectively completed finished government cooperative society
1.21093E+18,satlantasreslsm,unit dikyasa penling dijln medan b aceh keselamatan kepatuhan masyarakat mengikuti arahan himbauan pemerintah mudik piknik panik pastikan beraktivitas rumah masker memutus mata rantai penyebaran covid 19,[],0,0,0,[],unit in charge of penling in the field of aceh safety community compliance following the directions of the government appealing for a panic trip picnic make sure to move home masks break the chain of distribution of covid 19
1.13945E+18,sandjojos,bksbudikarya2 bksbudikarya2 kemarin pas kena covid 19 program program pemerintah lancar sembuh kacau to bolak mbalik ra karuan suara nyumpahi dikarantina kasihan jokowi kasihan rakyat diombang ambingkan,['bksbudikarya2'],0,0,0,[],bksbudikarya2 bksbudikarya2 yesterday when hit by covid 19 government program program smoothly healed chaos to bolak mbalik ra karuan suara nyumpahi dikarantina kasihan jokowi kasihan rakyat diombang ambingkan
140060069,buin83,gotong royong kebersamaan memudahkan pandemi covid 19 pemerintah stimulus akibat corona dukunguucorona dukunguucorona,[],1,2,2,"['#dukunguucorona', '#dukunguucorona']",mutual cooperation together facilitate the covid 19 pandemic government stimulus due to corona dukunguucorona dukunguucorona
328920421,dian_athena,ngeri bertaruh nyawa pemerintah peduli covid,['twitpos'],0,0,1,[],horrified to bet the lives of governments concerned covid
88593647,mnctrijaya,pemerintah kota pemerintah kota surabaya berjuang memutus mata rantai penyebaran covid 19 salah satunya menata ulang pasar tradisional covid19 surabaya,[],0,0,0,"['#covid19', '#surabaya']","surabaya city government surabaya city government is fighting to break the chain of distribution of covid 19, one of which is to re-arrange the traditional market of covid19 surabaya"
175442007,ecosocrights,buruh2 pabrik rokok positif covid pelajaranbg pemerintah,[],0,10,22,[],cigarette factory workers are positive about the government
1.19378E+18,noviamentari5,data dipaparkan pemerintah sehari positif covid 19 mengalami penurunan,[],0,0,0,[],data displayed a positive day government covid 19 decreased
4897217173,netralnews,pemerintah prancis melaporkan 330 kematian tambahan kematian akibat covid 19 negara 25 53 peristiwa internasional viruscorona pasiencovid19 prancis,[],0,0,0,"['#peristiwa', '#internasional', '#viruscorona', '#pasiencovid19', '#prancis']",the french government reported 330 additional deaths due to covid 19 countries 25 53 international events viruscorona pasiencovid19 france
160904672,dodo_diego,tau wabah mematikan menyerang covid 19 tapiiii takut penjara praturan komen kinerja pemerintah pandemik penjara,[],0,0,0,[],know the deadly plague attacked covid 19 but frightened the prisons regulate comment the performance of the prison pandemic government
1.11629E+18,jonhcen38516425,kerjakn pemerintah benarnya mata gerombolan berbicara berbuat membantu tangani covid 19,['ustadtengkuzul'],0,0,0,[],government work the truth is that the eyes of the crowd speak to help deal with covid 19
129072326,marvinil,menteri perhubungan habis kena covid 19 kapokmalah buka transportasi plin plan banget pemerintah,[],0,0,0,[],the minister of transportation had been hit by covid 19 kapokmalah really opened the wishy-washy transportation of the government
205287653,elshintadotcom,presiden jokowi pemerintah diawasi masyarakat tangani covid,[],0,0,0,[],president jokowi supervised the government to handle covid
1442494620,ismaimha,please like ment bagikan layanan konsultasi informasi 31 sudirman suites upaya mencegah penyebaran covid 19 pemerintah menghimbau rumah tanggal,[],0,0,0,[],please like to share information consulting services 31 sudirman suites efforts to prevent the spread of covid 19 the government appealed for a date home
18129942,tempodotco,jokowi pemerintah diawasi lembaga masyarakat terkait penanganan covid 19,[],2,1,4,[],jokowi's government is overseen by community institutions related to covid handling 19
9.06019E+17,nukmanpaluti,ya mesti upaya kesadaran dibangun pemerintah sosial meliputi lingkungan keluarga masyarakat empati pengetahuan covid pandemi media media maenstrem sajian informasi menakutkan covid,['nahdiuchiha'],1,0,0,[],yes awareness efforts must be built social government covering the family environment community empathy knowledge coand pandemic media media maenstrem offerings of frightening information covid
542377830,bpjstkinfo,siang sahabat mohon maaf ketidaknyamananya menyikapi himbauan pemerintah pencegahan penyebaran covid 19 badan penyelenggara jaminan sosial ketenagakerjaan menerapkan mekanisme pelayanan interaksi langsung terbatas ina,['agungjatnika05'],0,0,0,[],afternoon friends apologize for the inconvenience in responding to the appeal of the government to prevent the spread of covid 19 labor social security providers implementing a limited direct interaction service mechanism ina
1.13945E+18,sandjojos,kemarin menteri perhubungan pas kena covid 19 program program pemerintah lancarbeliau sembuh acak adut to mbolak mbalik ra karuan nyumpahi beliau dikarantina kasihan jokowi kasihan rakyat diombang ambingkan huuuii,"['yunartowijaya', 'jokowi']",0,0,0,[],"yesterday, the minister of communications was hit by a covid 19 program. the government program went smoothly."
18129942,tempodotco,direktur eksekutif rujak center for urban studies elisa sutanudjaja pemerintah jaring pengaman mencegah masyarakat terusir rumah sewa kontrakan pandemi covid 19,[],0,0,6,[],executive director of rujak center for urban studies elisa sutanudjaja government safety net prevents people from being displaced from rented houses pandemic covid 19
4564565058,kring_pajak,hai kak pelaporan op badan pelaporan surat pemberitahuan tahunan tahunan op terlambat 1 dimana ketentuan 3 pajak relaksasi pemerintah covid 19 sih 30 april diperpanjang dikenakan sanksi keterlambatan tks eing,['seodennn'],1,0,0,[],hai kak reporting op reporting agency annual notification op op annual 1 where the provisions of the 3 relaxation tax covid government 19 april 30 is extended subject to sanctions late tks eing
7.20161E+17,amrudinnejad_,sinergi berhenti gp ansor jakarta timur bantu pemerintah berantas covid 19 ansormelawancorona ansorbelanegeri harlah86ansor,[],0,0,4,"['#ansormelawancorona', '#ansorbelanegeri', '#harlah86ansor']",synergy stops gp ansor east jakarta helps the government eradicate covid 19 ansormor interviewor ansorbelanegeri harlah86ansor
270776229,infosolsel,solok selatan langsung keluarga positif covid 19 pemerintah kabupaten solok selatan mengumumkan warganya positif covid 19 berdasarkan hasil tes swab laboratorium fakultas kedokteran universitas andalas unand,[],0,1,0,[],south solok direct family positive 19vid south solok district government announces its positive citizens covid 19 based on the results of the swab laboratory tests at the andalas university medical faculty
7.42256E+17,djpb_tatelu,berharap bantuan benih ditengah pandemi covid 19 stimulus pembudidaya model ketahanan pangan menyikapi kebutuhan masyarakat pangan disamping banyaknya bantuan pemerintah,[],0,1,2,[],hoping for seed aid amid covid pandemics 19 stimulators of food security models responding to the needs of the food community in addition to the amount of government assistance
1.24594E+18,officialbmi__,anggota fpd dewan perwakilan rakyat irwan fecho mengkritik kebijakan pemerintah pusat merelaksasi psbb 2 puncak covid 19 keliru psbb dilonggarkan upaya pemerintah daerah menangani pandemi covid 19 lawancovid19,"['fpd_dpr', 'irwan_fecho']",0,0,3,['#lawancovid19'],"mpd member of the house of representatives, irwan fecho, criticized the central government policy to relax the psbb 2 covid summit."
